chart_year,position,song_name,artist_name,source_title,song_key,artist_key,song_name_clean,resolved_artist_identity,resolved_artist_id,resolved_artist_name,artist_resolution,artist_key_simplified
1991,15,Feed Jake,Pirates of the Mississippi,1991 in country music,feed jake,pirates of the mississippi,Feed Jake,id:artist_002499,artist_002499,Pirates of the Mississippi,new_artist,pirates of the mississippi
1991,29,Speak of the Devil,Pirates of the Mississippi,1991 in country music,speak of the devil,pirates of the mississippi,Speak of the Devil,id:artist_002499,artist_002499,Pirates of the Mississippi,new_artist,pirates of the mississippi
1974,45,Please Don't Stop Loving Me,Porter Wagoner and Dolly Parton,1974 in country music,please don t stop loving me,porter wagoner and dolly parton,Please Don't Stop Loving Me,id:artist_002540,artist_002540,Porter Wagoner and Dolly Parton,new_artist,porter wagoner and dolly parton
1951,2,"Down the Trail of Aching Hearts"" | Hank Snow Anita Carter",RCA Victor,Billboard Top Country & Western Records of 1951,down the trail of aching hearts hank snow anita carter,rca victor,Down the Trail of Aching Hearts | Hank Snow Anita Carter,id:artist_002627,artist_002627,RCA Victor,new_artist,rca victor
1960,8,The Picture,Ray Godfrey,1960 in country music,the picture,ray godfrey,The Picture,id:artist_002628,artist_002628,Ray Godfrey,new_artist,ray godfrey
1955,11,A Satisfied Mind,Red & Betty Foley,Billboard Top Country & Western Records of 1955,a satisfied mind,red betty foley,A Satisfied Mind,id:artist_002629,artist_002629,Red & Betty Foley,new_artist,red and betty foley
1949,5,"Tennessee Saturday Night""[6]",Red Foley and The Cumberland Valley Boys,1949 in country music,tennessee saturday night,red foley and the cumberland valley boys,Tennessee Saturday Night,id:artist_002543,artist_002543,Red Foley and the Cumberland Valley Boys,new_artist,red foley and the cumberland valley boys
1947,12,"Never Trust A Woman""[10]",Red Foley and the Cumberland Valley Boys,1947 in country music,never trust a woman,red foley and the cumberland valley boys,Never Trust A Woman,id:artist_002543,artist_002543,Red Foley and the Cumberland Valley Boys,new_artist,red foley and the cumberland valley boys
1947,8,"New Jolie Blonde (New Pretty Blonde)""[7]",Red Foley and the Cumberland Valley Boys,1947 in country music,new jolie blonde,red foley and the cumberland valley boys,New Jolie Blonde (New Pretty Blonde),id:artist_002543,artist_002543,Red Foley and the Cumberland Valley Boys,new_artist,red foley and the cumberland valley boys
1947,17,New Jolie Blonde (New Pretty Blonde),Red Foley and the Cumberland Valley Boys,1947 in country music,new jolie blonde,red foley and the cumberland valley boys,New Jolie Blonde (New Pretty Blonde),id:artist_002543,artist_002543,Red Foley and the Cumberland Valley Boys,new_artist,red foley and the cumberland valley boys
1949,19,Tennessee Saturday Night,Red Foley and the Cumberland Valley Boys,1949 in country music,tennessee saturday night,red foley and the cumberland valley boys,Tennessee Saturday Night,id:artist_002543,artist_002543,Red Foley and the Cumberland Valley Boys,new_artist,red foley and the cumberland valley boys
1950,1,"Goodnight, Irene","Red Foley, Ernest Tubb",Billboard Top Country & Western Records of 1950,goodnight irene,red foley ernest tubb,"Goodnight, Irene",id:artist_002546,artist_002546,"Red Foley, Ernest Tubb",new_artist,red foley ernest tubb
1950,2,Tennessee Border #2,"Red Foley, Ernest Tubb",Billboard Top Country & Western Records of 1950,tennessee border 2,red foley ernest tubb,Tennessee Border #2,id:artist_002546,artist_002546,"Red Foley, Ernest Tubb",new_artist,red foley ernest tubb
1952,5,Too Old to Cut the Mustard,"Red Foley, Ernest Tubb",Billboard Top Country & Western Records of 1952,too old to cut the mustard,red foley ernest tubb,Too Old to Cut the Mustard,id:artist_002546,artist_002546,"Red Foley, Ernest Tubb",new_artist,red foley ernest tubb
1947,7,"Temptation (Tim-Tayshun)""[4]",Red Ingle and The Natural Seven vocal by Cinderella G Stump,1947 in country music,temptation,red ingle and the natural seven vocal by cinderella g stump,Temptation (Tim-Tayshun),id:artist_002630,artist_002630,Red Ingle and The Natural Seven vocal by Cinderella G Stump,new_artist,red ingle and the natural seven vocal by cinderella g stump
1956,26,Little Rosa,"Red Sovine, Webb Pierce",Billboard Top Country & Western Records of 1956,little rosa,red sovine webb pierce,Little Rosa,id:artist_002553,artist_002553,"Red Sovine, Webb Pierce",new_artist,red sovine webb pierce
1956,6,Why Baby Why,"Red Sovine, Webb Pierce",Billboard Top Country & Western Records of 1956,why baby why,red sovine webb pierce,Why Baby Why,id:artist_002553,artist_002553,"Red Sovine, Webb Pierce",new_artist,red sovine webb pierce
1991,16,Long Lost Friend,Restless Heart,1991 in country music,long lost friend,restless heart,Long Lost Friend,id:artist_002458,artist_002458,Restless Heart,new_artist,restless heart
1991,12,Love Will Bring Her Around,Rob Crosby,1991 in country music,love will bring her around,rob crosby,Love Will Bring Her Around,id:artist_002483,artist_002483,Rob Crosby,new_artist,rob crosby
1991,15,She's a Natural,Rob Crosby,1991 in country music,she s a natural,rob crosby,She's a Natural,id:artist_002483,artist_002483,Rob Crosby,new_artist,rob crosby
1991,20,Still Burnin' for You,Rob Crosby,1991 in country music,still burnin for you,rob crosby,Still Burnin' for You,id:artist_002483,artist_002483,Rob Crosby,new_artist,rob crosby
2019,17,Buy My Own Drinks,Runaway June,2019 in country music,buy my own drinks,runaway june,Buy My Own Drinks,id:artist_002460,artist_002460,Runaway June,new_artist,runaway june
2001,11,Lucky 4 You (Tonight I'm Just Me),SHeDAISY,2001 in country music,lucky 4 you,shedaisy,Lucky 4 You (Tonight I'm Just Me),id:artist_002454,artist_002454,SHeDAISY,new_artist,shedaisy
1994,5,Hard to Say,Sawyer Brown,1994 in country music,hard to say,sawyer brown,Hard to Say,id:artist_002440,artist_002440,Sawyer Brown,new_artist,sawyer brown
1994,4,The Boys and Me,Sawyer Brown,1994 in country music,the boys and me,sawyer brown,The Boys and Me,id:artist_002440,artist_002440,Sawyer Brown,new_artist,sawyer brown
1991,2,The Walk,Sawyer Brown,1991 in country music,the walk,sawyer brown,The Walk,id:artist_002440,artist_002440,Sawyer Brown,new_artist,sawyer brown
2024,1,A Bar Song (Tipsy),Shaboozey,2024 in country music,a bar song,shaboozey,A Bar Song (Tipsy),id:artist_002474,artist_002474,Shaboozey,new_artist,shaboozey
2025,3,Good News,Shaboozey,2025 in country music,good news,shaboozey,Good News,id:artist_002474,artist_002474,Shaboozey,new_artist,shaboozey
1991,7,I Got You,Shenandoah,1991 in country music,i got you,shenandoah,I Got You,id:artist_002526,artist_002526,Shenandoah,new_artist,shenandoah
1994,3,I Want to Be Loved Like That,Shenandoah,1994 in country music,i want to be loved like that,shenandoah,I Want to Be Loved Like That,id:artist_002526,artist_002526,Shenandoah,new_artist,shenandoah
1994,1,If Bubba Can Dance (I Can Too),Shenandoah,1994 in country music,if bubba can dance,shenandoah,If Bubba Can Dance (I Can Too),id:artist_002526,artist_002526,Shenandoah,new_artist,shenandoah
1991,9,The Moon Over Georgia,Shenandoah,1991 in country music,the moon over georgia,shenandoah,The Moon Over Georgia,id:artist_002526,artist_002526,Shenandoah,new_artist,shenandoah
1959,2,Country Music is Here to Stay,Simon Crum,1959 in country music,country music is here to stay,simon crum,Country Music is Here to Stay,id:artist_002554,artist_002554,Simon Crum,new_artist,simon crum
1955,20,Cuzz You're So Sweet,Simon Crum,Billboard Top Country & Western Records of 1955,cuzz you re so sweet,simon crum,Cuzz You're So Sweet,id:artist_002554,artist_002554,Simon Crum,new_artist,simon crum
2008,1,All I Want to Do,Sugarland,2008 in country music,all i want to do,sugarland,All I Want to Do,id:artist_002444,artist_002444,Sugarland,new_artist,sugarland
2009,1,Already Gone,Sugarland,2009 in country music,already gone,sugarland,Already Gone,id:artist_002444,artist_002444,Sugarland,new_artist,sugarland
2007,9,Everyday America,Sugarland,2007 in country music,everyday america,sugarland,Everyday America,id:artist_002444,artist_002444,Sugarland,new_artist,sugarland
2009,1,It Happens,Sugarland,2009 in country music,it happens,sugarland,It Happens,id:artist_002444,artist_002444,Sugarland,new_artist,sugarland
2009,17,Joey,Sugarland,2009 in country music,joey,sugarland,Joey,id:artist_002444,artist_002444,Sugarland,new_artist,sugarland
2011,11,Little Miss,Sugarland,2011 in country music,little miss,sugarland,Little Miss,id:artist_002444,artist_002444,Sugarland,new_artist,sugarland
2007,1,Settlin',Sugarland,2007 in country music,settlin,sugarland,Settlin',id:artist_002444,artist_002444,Sugarland,new_artist,sugarland
2008,2,Stay,Sugarland,2008 in country music,stay,sugarland,Stay,id:artist_002444,artist_002444,Sugarland,new_artist,sugarland
2018,8,Babe,Sugarland featuring Taylor Swift,2018 in country music,babe,sugarland featuring taylor swift,Babe,id:artist_002444,artist_002444,Sugarland,new_artist,sugarland featuring taylor swift
2016,11,At Last,Sundance Head,2016 in country music,at last,sundance head,At Last,id:artist_002480,artist_002480,Sundance Head,new_artist,sundance head
2016,4,Darlin' Don't Go,Sundance Head,2016 in country music,darlin don t go,sundance head,Darlin' Don't Go,id:artist_002480,artist_002480,Sundance Head,new_artist,sundance head
1974,11,I'm Having Your Baby,Sunday Sharpe,1974 in country music,i m having your baby,sunday sharpe,I'm Having Your Baby,id:artist_002520,artist_002520,Sunday Sharpe,new_artist,sunday sharpe
1960,20,(Little Angel) Come Rock Me to Sleep,Ted Self,1960 in country music,come rock me to sleep,ted self,(Little Angel) Come Rock Me to Sleep,id:artist_002631,artist_002631,Ted Self,new_artist,ted self
2021,7,Somebody Like That,Tenille Arts,2021 in country music,somebody like that,tenille arts,Somebody Like That,id:artist_002496,artist_002496,Tenille Arts,new_artist,tenille arts
2019,29,Somebody's Daughter,Tenille Townes,2019 in country music,somebody s daughter,tenille townes,Somebody's Daughter,id:artist_002495,artist_002495,Tenille Townes,new_artist,tenille townes
1949,19,"Anticipation Blues""[3]",Tennessee Ernie,1949 in country music,anticipation blues,tennessee ernie,Anticipation Blues,id:artist_002555,artist_002555,Tennessee Ernie,new_artist,tennessee ernie
1949,14,"Mule Train""[3]",Tennessee Ernie,1949 in country music,mule train,tennessee ernie,Mule Train,id:artist_002555,artist_002555,Tennessee Ernie,new_artist,tennessee ernie
1950,15,I'll Never Be Free,"Tennessee Ernie Ford, Kay Starr",Billboard Top Country & Western Records of 1950,i ll never be free,tennessee ernie ford kay starr,I'll Never Be Free,id:artist_002632,artist_002632,"Tennessee Ernie Ford, Kay Starr",new_artist,tennessee ernie ford kay starr
1947,3,"Smoke! Smoke! Smoke! (That Cigarette)""[3]",Tex Williams and The Western Caravan,1947 in country music,smoke smoke smoke,tex williams and the western caravan,Smoke! Smoke! Smoke! (That Cigarette),id:artist_002556,artist_002556,Tex Williams and The Western Caravan,new_artist,tex williams and the western caravan
1947,14,"That's What I Like About the West""[3]",Tex Williams and The Western Caravan,1947 in country music,that s what i like about the west,tex williams and the western caravan,That's What I Like About the West,id:artist_002556,artist_002556,Tex Williams and The Western Caravan,new_artist,tex williams and the western caravan
2012,1,All Your Life,The Band Perry,2012 in country music,all your life,the band perry,All Your Life,id:artist_002447,artist_002447,The Band Perry,new_artist,the band perry
2013,1,Better Dig Two,The Band Perry,2013 in country music,better dig two,the band perry,Better Dig Two,id:artist_002447,artist_002447,The Band Perry,new_artist,the band perry
2014,20,Chainsaw,The Band Perry,2014 in country music,chainsaw,the band perry,Chainsaw,id:artist_002447,artist_002447,The Band Perry,new_artist,the band perry
2014,9,Don't Let Me Be Lonely,The Band Perry,2014 in country music,don t let me be lonely,the band perry,Don't Let Me Be Lonely,id:artist_002447,artist_002447,The Band Perry,new_artist,the band perry
2013,8,Done,The Band Perry,2013 in country music,done,the band perry,Done,id:artist_002447,artist_002447,The Band Perry,new_artist,the band perry
2012,6,Postcard from Paris,The Band Perry,2012 in country music,postcard from paris,the band perry,Postcard from Paris,id:artist_002447,artist_002447,The Band Perry,new_artist,the band perry
2011,2,You Lie,The Band Perry,2011 in country music,you lie,the band perry,You Lie,id:artist_002447,artist_002447,The Band Perry,new_artist,the band perry
1959,11,Beyond the Shadow,The Browns,1959 in country music,beyond the shadow,the browns,Beyond the Shadow,id:artist_002453,artist_002453,The Browns,new_artist,the browns
1957,4,I Heard the Bluebirds Sing,The Browns,Billboard Top Country & Western Records of 1957,i heard the bluebirds sing,the browns,I Heard the Bluebirds Sing,id:artist_002453,artist_002453,The Browns,new_artist,the browns
1956,18,I Take the Chance,The Browns,Billboard Top Country & Western Records of 1956,i take the chance,the browns,I Take the Chance,id:artist_002453,artist_002453,The Browns,new_artist,the browns
1960,7,Scarlet Ribbons (For Her Hair),The Browns,1960 in country music,scarlet ribbons,the browns,Scarlet Ribbons (For Her Hair),id:artist_002453,artist_002453,The Browns,new_artist,the browns
1960,20,The Old Lamplighter,The Browns,1960 in country music,the old lamplighter,the browns,The Old Lamplighter,id:artist_002453,artist_002453,The Browns,new_artist,the browns
1964,12,Then I'll Stop Loving You,The Browns,1964 in country music,then i ll stop loving you,the browns,Then I'll Stop Loving You,id:artist_002453,artist_002453,The Browns,new_artist,the browns
1958,13,Would You Care,The Browns,1958 in country music,would you care,the browns,Would You Care,id:artist_002453,artist_002453,The Browns,new_artist,the browns
1953,1,No Help Wanted,The Carlisles,Billboard Top Country & Western Records of 1953,no help wanted,the carlisles,No Help Wanted,id:artist_002633,artist_002633,The Carlisles,new_artist,the carlisles
1953,1,I Forgot More Than You'll Ever Know,The Davis Sisters,Billboard Top Country & Western Records of 1953,i forgot more than you ll ever know,the davis sisters,I Forgot More Than You'll Ever Know,id:artist_002518,artist_002518,The Davis Sisters,new_artist,the davis sisters
1949,8,"Blues Stay Away From Me""[7]",The Delmore Brothers,1949 in country music,blues stay away from me,the delmore brothers,Blues Stay Away From Me,id:artist_002443,artist_002443,The Delmore Brothers,new_artist,the delmore brothers
1959,8,(Till) I Kissed You,The Everly Brothers,1959 in country music,i kissed you,the everly brothers,(Till) I Kissed You,id:artist_002467,artist_002467,The Everly Brothers,new_artist,the everly brothers
1957,1,Bye Bye Love,The Everly Brothers,Billboard Top Country & Western Records of 1957,bye bye love,the everly brothers,Bye Bye Love,id:artist_002467,artist_002467,The Everly Brothers,new_artist,the everly brothers
1958,15,Claudette,The Everly Brothers,1958 in country music,claudette,the everly brothers,Claudette,id:artist_002467,artist_002467,The Everly Brothers,new_artist,the everly brothers
1958,7,Devoted to You,The Everly Brothers,1958 in country music,devoted to you,the everly brothers,Devoted to You,id:artist_002467,artist_002467,The Everly Brothers,new_artist,the everly brothers
1959,17,Problems,The Everly Brothers,1959 in country music,problems,the everly brothers,Problems,id:artist_002467,artist_002467,The Everly Brothers,new_artist,the everly brothers
1958,10,Should We Tell Him,The Everly Brothers,1958 in country music,should we tell him,the everly brothers,Should We Tell Him,id:artist_002467,artist_002467,The Everly Brothers,new_artist,the everly brothers
