song_name,artist_name,upload_year,complexity,repetition,harmonic_palette,structure_variation,playability,release_year,birth_year,billboard_country_year_end_flag,billboard_country_year_end_pos,artist_age_at_release,macro_region_clean,genre_clean,first_chord_group
Botbkn,Gavin Adcock,2024,.0171428571428571,.9571428571428572,.3,1,.9828571428571428,2023,1998,No,,25,South,country,G
Drunk Calls,Gavin Adcock,2023,.0208333333333333,.9479166666666666,.5,.1666666666666666,.9791666666666666,2023,1998,No,,25,South,country,G
Georgia Sun,Gavin Adcock,2024,.021917808219178,.9452054794520548,.4,1,.978082191780822,2023,1998,No,,25,South,country,AM
Old Farm Drive,Gavin Adcock,2024,.0273972602739726,.9315068493150684,.5,.6666666666666666,.9726027397260274,2023,1998,No,,25,South,country,C
Wondered Who,Gavin Adcock,2025,.238095238095238,.9047619047619048,.4,1.166666666666667,.7619047619047619,2023,1998,No,,25,South,country,G
Chasin A Feeling,George Birge,2023,.1924050632911392,.9367088607594936,.5,1,.8075949367088608,2023,,No,,,South,country,G
Cowboys Talkin,George Birge,2023,.1979381443298969,.9536082474226804,.9,1,.8020618556701031,2023,,No,,,South,country,G
Forever And A Day,George Birge,2023,.0947368421052631,.9473684210526316,1.2,1,.9052631578947368,2023,,No,,,South,country,BB
Second Guessing,Griffen Palmer,2023,.1161904761904762,.9238095238095239,.8,.8333333333333334,.8838095238095238,2023,1995,No,,28,Unknown,country,C
Bad Love,Hailey Whitters,2023,.031578947368421,.9210526315789472,.6,1,.968421052631579,2023,1989,No,,34,Midwest,country,G
Countryside Chick,Hailey Whitters,2023,.0253968253968253,.9365079365079364,.4,1,.9746031746031746,2023,1989,No,,34,Midwest,country,G
Im In Love,Hailey Whitters,2023,.176774193548387,.9741935483870968,.4,.8333333333333334,.8232258064516129,2023,1989,No,,34,Midwest,country,G
Mellencamp,Hailey Whitters,2023,.0116279069767441,.9709302325581396,.5,1.5,.9883720930232558,2023,1989,No,,34,Midwest,country,OTHER
Tier Down,Hailey Whitters,2023,.010738255033557,.9731543624161074,.4,1.166666666666667,.9892617449664428,2023,1989,No,,34,Midwest,country,C
Countin Em Up,High Valley,2023,.3127272727272727,.9272727272727272,.4,1,.6872727272727273,2023,1997,No,,26,Unknown,country,G
Small Town Somethin,High Valley,2023,.0108108108108108,.972972972972973,.3,1.333333333333333,.9891891891891892,2023,1997,No,,26,Unknown,country,EM
There Goes My Love,Highway 101,2022,.0226415094339622,.9433962264150944,.3,.6666666666666666,.9773584905660376,2023,1986,No,,37,West,country,G
High Tide,Hunter Hayes,2023,.0519480519480519,.9090909090909092,.7,.8333333333333334,.948051948051948,2023,1991,No,,32,South,country,G
Roses,Hunter Hayes,2023,.024793388429752,.9504132231404958,.6,1.333333333333333,.975206611570248,2023,1991,No,,32,South,country,D
Should Be You,Hunter Hayes,2024,.0446280991735537,.9256198347107438,.9,1.166666666666667,.9553719008264464,2023,1991,No,,32,South,country,AM
Missin Her Play,Ian Munsick,2023,.1456521739130434,.9456521739130436,.5,1,.8543478260869566,2023,1993,No,,30,West,country,F
Neon Brightside,Ian Munsick,2023,.127906976744186,.8720930232558139,1.1,1.166666666666667,.8720930232558139,2023,1993,No,,30,West,country,G
River Run,Ian Munsick,2023,.1866666666666666,.8933333333333333,.8,.6666666666666666,.8133333333333334,2023,1993,No,,30,West,country,C
Seven Sisters,Ian Munsick,2024,.0435897435897435,.9102564102564102,.7,1.166666666666667,.9564102564102565,2023,1993,No,,30,West,country,EM
Yippie-I-A,Ian Munsick,2024,.025531914893617,.9361702127659576,.6,1,.9744680851063828,2023,1993,No,,30,West,country,G
What Locks The Door,Jack Greene,2024,.15625,.84375,.5,.5,.84375,2023,1930,No,,93,Appalachia,country,D
Hearts And Habits,Jake Owen,2023,.0484848484848484,.8787878787878788,.4,1.166666666666667,.9515151515151516,2023,1981,No,,42,South,country,EM
Hope Less,Jake Owen,2023,.0307692307692307,.9230769230769232,.3,.5,.9692307692307692,2023,1981,No,,42,South,country,OTHER
Hot Truck Beer,Jake Owen,2023,.008,.98,.2,1.166666666666667,.992,2023,1981,No,,42,South,country,D
It Dont He Wont And You Do,Jake Owen,2023,.0181818181818181,.9545454545454546,.4,1.166666666666667,.9818181818181818,2023,1981,No,,42,South,country,G
Loose Cannon,Jake Owen,2023,.0192307692307692,.9519230769230768,.5,.5,.9807692307692308,2023,1981,No,,42,South,country,G
Nothing,Jake Owen,2023,.0137931034482758,.9655172413793104,.3,1,.986206896551724,2023,1981,No,,42,South,country,G
On The Boat Again,Jake Owen,2023,.1193548387096774,.8709677419354839,.8,1.166666666666667,.8806451612903226,2023,1981,No,,42,South,country,G
Solo Solo,Jake Owen,2023,.0448275862068965,.9137931034482758,.5,1,.9551724137931036,2023,1981,No,,42,South,country,D
Somewhere South With Rum,Jake Owen,2023,.0179775280898876,.9550561797752808,.4,1,.9820224719101124,2023,1981,No,,42,South,country,C
Built For Heartbreak,Jameson Rodgers,2023,.008,.98,.3,.5,.992,2023,1987,No,,36,South,country,OTHER
Bury Me With My Guitar,Jameson Rodgers,2023,.0218181818181818,.9454545454545454,.6,.6666666666666666,.9781818181818182,2023,1987,No,,36,South,country,G
Whiskey Train,Jameson Rodgers,2023,.0608695652173913,.9130434782608696,.6,1.166666666666667,.9391304347826088,2023,1987,No,,36,South,country,C
Breakup Breakdown,Jason Aldean,2023,.0109090909090909,.9727272727272728,.3,.8333333333333334,.9890909090909092,2023,1977,No,,46,South,country,A
Changing Bars,Jason Aldean,2023,.1774647887323943,.8732394366197183,.9,1.333333333333333,.8225352112676056,2023,1977,No,,46,South,country,D
From This Beer On,Jason Aldean,2023,.2338983050847457,.8983050847457628,.6,1,.7661016949152543,2023,1977,No,,46,South,country,OTHER
Get Away From You,Jason Aldean,2023,.1261904761904762,.9166666666666666,.7,1.166666666666667,.8738095238095238,2023,1977,No,,46,South,country,D
Highway Desperado,Jason Aldean,2023,.0761904761904761,.9523809523809524,.5,1.166666666666667,.923809523809524,2023,1977,No,,46,South,country,C
Hungover In A Hotel,Jason Aldean,2023,.3049180327868852,.9508196721311476,.3,.8333333333333334,.6950819672131148,2023,1977,No,,46,South,country,OTHER
Im Over You,Jason Aldean,2023,.3853658536585366,.8780487804878049,.5,.8333333333333334,.6146341463414634,2023,1977,No,,46,South,country,OTHER
Knew Youd Come Around,Jason Aldean,2023,.1097560975609756,.926829268292683,.6,.8333333333333334,.8902439024390244,2023,1977,No,,46,South,country,C
Let Your Boys Be Country,Jason Aldean,2023,.0184615384615384,.9538461538461538,.3,.6666666666666666,.9815384615384616,2023,1977,Yes,22,46,South,country,E
Rather Watch You,Jason Aldean,2023,.406060606060606,.9393939393939394,.4,1,.593939393939394,2023,1977,No,,46,South,country,OTHER
Tough Crowd,Jason Aldean,2023,.019047619047619,.9523809523809524,.3,1,.9809523809523808,2023,1977,No,,46,South,country,C
Try That In A Small Town,Jason Aldean,2023,.0153846153846153,.9615384615384616,.3,1,.9846153846153848,2023,1977,Yes,1,46,South,country,A
Whiskey Drink,Jason Aldean,2023,.1681159420289855,.927536231884058,.5,1,.8318840579710145,2023,1977,Yes,24,46,South,country,F
Whose Rearview,Jason Aldean,2023,.025,.9375,.4,1.166666666666667,.975,2023,1977,No,,46,South,country,D
Misty,Jason Eady,2025,.303030303030303,.8484848484848485,1.5,1.166666666666667,.696969696969697,2023,1975,No,,48,South,country,OTHER
The Pilgrim,Jason Isbell,2016,.1636363636363636,.7818181818181819,1.2,.5,.8363636363636364,2023,1979,No,,44,South,country,C
Anxiety,Jason Isbell and The 400 Unit,2017,.2308724832214765,.9261744966442952,1.1,.3333333333333333,.7691275167785234,2023,1979,No,,44,South,country,D
Cast Iron Skillet,Jason Isbell and The 400 Unit,2023,.2957446808510638,.946808510638298,.5,.5,.7042553191489361,2023,1979,No,,44,South,country,OTHER
Cumberland Gap,Jason Isbell and The 400 Unit,2017,.0782608695652173,.9130434782608696,.6,1.5,.9217391304347826,2023,1979,No,,44,South,country,AM
Death Wish,Jason Isbell and The 400 Unit,2023,.1022222222222222,.9555555555555556,.6,1,.8977777777777778,2023,1979,No,,44,South,country,C
If You Insist,Jason Isbell and The 400 Unit,2023,.0306122448979591,.9387755102040816,.6,1.333333333333333,.9693877551020408,2023,1979,No,,44,South,country,F
Miles,Jason Isbell and The 400 Unit,2023,.0178137651821862,.9554655870445344,1.1,.8333333333333334,.9821862348178138,2023,1979,No,,44,South,country,D
Save The World,Jason Isbell and The 400 Unit,2023,.0144927536231884,.9637681159420288,.5,1.5,.9855072463768116,2023,1979,No,,44,South,country,C
Strawberry Woman,Jason Isbell and The 400 Unit,2023,.0111111111111111,.9722222222222222,.4,1.166666666666667,.9888888888888888,2023,1979,No,,44,South,country,A
They Wait,Jason Isbell and The 400 Unit,2023,.0893854748603351,.9608938547486032,.7,1,.9106145251396648,2023,1979,No,,44,South,country,C
This Aint It,Jason Isbell and The 400 Unit,2023,.0232876712328767,.952054794520548,.7,1.166666666666667,.9767123287671232,2023,1979,No,,44,South,country,C
Tupelo,Jason Isbell and The 400 Unit,2017,.0845070422535211,.8732394366197183,.9,.8333333333333334,.9154929577464788,2023,1979,No,,44,South,country,G
Vestavia Hills,Jason Isbell and The 400 Unit,2023,.0149732620320855,.9625668449197859,.7,.6666666666666666,.9850267379679144,2023,1979,No,,44,South,country,C
Volunteer,Jason Isbell and The 400 Unit,2023,.0409090909090909,.931818181818182,1.2,.8333333333333334,.9590909090909092,2023,1979,No,,44,South,country,OTHER
When We Were Close,Jason Isbell and The 400 Unit,2023,.017391304347826,.9565217391304348,.6,1.166666666666667,.982608695652174,2023,1979,No,,44,South,country,D
White Beretta,Jason Isbell and The 400 Unit,2023,.0235294117647058,.9411764705882352,.4,1.166666666666667,.976470588235294,2023,1979,No,,44,South,country,EM
Go On With Your Dancing,Jean Shepard,2015,.24,.88,.3,0,.76,2023,1933,No,,90,South,country,G
I Lost You After All,Jean Shepard,2015,.1933333333333333,.8666666666666667,.4,0,.8066666666666666,2023,1933,No,,90,South,country,G
Many Happy Hangovers To You,Jean Shepard,2015,.2102564102564102,.8974358974358975,.4,0,.7897435897435898,2023,1933,No,,90,South,country,C
Songs Of Freedom,Jewel,2025,.0256410256410256,.935897435897436,.5,.8333333333333334,.9743589743589745,2023,1974,No,,49,West,country,G
Youve Got A Shine,Jim Lauderdale,2024,.4,.9,.6,1.333333333333333,.6,2023,1957,No,,66,South,country,OTHER
Alligator Man,Jimmy C Newman,2022,.0244897959183673,.9387755102040816,.3,.5,.9755102040816328,2023,1927,No,,96,South,country,G
Praise And Alleluia To The Savior,Joe Diffie,2018,.0688172043010752,.9247311827956988,.7,.8333333333333334,.9311827956989248,2023,1958,No,,65,South,country,D
Look At Me Now,John Michael Montgomery,2017,.30625,.75,.8,0,.69375,2023,1965,No,,58,Appalachia,country,D
Love At The Five And Dime,John Prine,2023,.0232558139534883,.9418604651162792,.5,1.166666666666667,.9767441860465116,2023,1946,No,,77,Midwest,country,G
Living The Life Of A Dog,Johnny Paycheck,2023,.0566666666666666,.9333333333333332,.4,.6666666666666666,.9433333333333334,2023,1938,No,,85,Midwest,country,A
Aint No Cowboy,Jon Langston,2023,.032,.92,.8,.6666666666666666,.968,2023,1991,No,,32,South,country,D
Beer In A Bar,Jon Langston,2023,.0377358490566037,.9056603773584906,.5,1.166666666666667,.9622641509433962,2023,1991,No,,32,South,country,C
Better Off,Jon Langston,2023,.392,.92,.4,1,.608,2023,1991,No,,32,South,country,OTHER
Day In The 90S,Jon Langston,2023,.030188679245283,.9245283018867924,.4,1.166666666666667,.969811320754717,2023,1991,No,,32,South,country,C
Dirt Roads And Diamonds,Jon Langston,2023,.0473684210526315,.9210526315789472,.6,1.166666666666667,.9526315789473684,2023,1991,No,,32,South,country,G
Granddaddys Watch,Jon Langston,2023,.0666666666666666,.9393939393939394,.6,.8333333333333334,.9333333333333332,2023,1991,No,,32,South,country,A
Happy Ever After,Jon Langston,2020,.0317460317460317,.9206349206349208,.5,1,.9682539682539684,2023,1991,No,,32,South,country,A
Heart On Ice,Jon Langston,2023,.0144144144144144,.963963963963964,.4,.6666666666666666,.9855855855855856,2023,1991,No,,32,South,country,EM
Howdy Howdy Howdy,Jon Langston,2023,.0272727272727272,.931818181818182,.3,1.166666666666667,.9727272727272728,2023,1991,No,,32,South,country,G
I Aint Country,Jon Langston,2023,.0390243902439024,.902439024390244,.4,1,.9609756097560976,2023,1991,No,,32,South,country,D
If You Ever Leave Atlanta,Jon Langston,2023,.063768115942029,.927536231884058,.5,1.166666666666667,.936231884057971,2023,1991,No,,32,South,country,D
Im Gonna Love You,Jon Langston,2024,.1572649572649572,.9529914529914528,1.1,.5,.8427350427350427,2023,1991,No,,32,South,country,C
May Magnolia,Jon Langston,2023,.1699115044247787,.9469026548672568,.6,1.166666666666667,.8300884955752212,2023,1991,No,,32,South,country,D
Never Left Me,Jon Langston,2023,.2891304347826087,.9130434782608696,.8,.5,.7108695652173913,2023,1991,No,,32,South,country,A
Whiskey Does,Jon Langston,2023,.2531645569620253,.9367088607594936,.5,1,.7468354430379747,2023,1991,No,,32,South,country,D
Wrong Side Of The Bottle,Jon Langston,2023,.1166666666666666,.9404761904761904,.5,1,.8833333333333333,2023,1991,No,,32,South,country,G
Beer For Santa,Jon Pardi,2024,.0285714285714285,.9285714285714286,.3,.8333333333333334,.9714285714285714,2023,1985,No,,38,West,country,D
Cowboys And Plowboys,Jon Pardi,2023,.0142857142857142,.9642857142857144,.3,1.166666666666667,.9857142857142858,2023,1985,No,,38,West,country,E
Reindeer,Jon Pardi,2023,.0465116279069767,.8837209302325582,.5,1.333333333333333,.9534883720930232,2023,1985,No,,38,West,country,C
Money Isnt Real,Jordan Davis,2023,.1036363636363636,.9727272727272728,.3,1,.8963636363636364,2023,1988,No,,35,South,country,E
No Time Soon,Jordan Davis,2023,.019753086419753,.9506172839506172,.4,1.166666666666667,.980246913580247,2023,1988,No,,35,South,country,A
One Beer In Front Of The Other,Jordan Davis,2023,.0238805970149253,.9402985074626866,.4,1,.9761194029850746,2023,1988,No,,35,South,country,G
Short Fuse,Jordan Davis,2023,.05,.9090909090909092,.4,1.166666666666667,.95,2023,1988,No,,35,South,country,A
Sunday Saints,Jordan Davis,2023,.288135593220339,.9661016949152542,.4,1.166666666666667,.711864406779661,2023,1988,No,,35,South,country,G
What I Wouldnt Do,Jordan Davis,2023,.1333333333333333,.9080459770114944,.8,.8333333333333334,.8666666666666667,2023,1988,No,,35,South,country,D
Whiskey Weak,Jordan Davis,2023,.3567567567567568,.9189189189189187,.6,.8333333333333334,.6432432432432432,2023,1988,No,,35,South,country,D
Youve Got My Number,Jordan Davis,2023,.0168067226890756,.957983193277311,.5,1.333333333333333,.9831932773109244,2023,1988,No,,35,South,country,B
Aint Doin Jack,Josh Ross,2023,.0095238095238095,.9761904761904762,.3,1.5,.9904761904761904,2023,1996,No,,27,Unknown,country,C
Aint The One,Josh Ross,2023,.1764705882352941,.9294117647058824,.6,1.166666666666667,.8235294117647058,2023,1996,No,,27,Unknown,country,F
Red Flags,Josh Ross,2023,.1901234567901234,.9506172839506172,.4,1.333333333333333,.8098765432098766,2023,1996,No,,27,Unknown,country,D
Trouble,Josh Ross,2023,.0348837209302325,.9302325581395348,.6,.6666666666666666,.9651162790697676,2023,1996,Yes,43,27,Unknown,country,G
Better Slow,Justin Moore,2023,.0186046511627906,.9534883720930232,.4,1.166666666666667,.9813953488372094,2023,1984,No,,39,South,country,G
Country On It,Justin Moore,2023,.0327868852459016,.918032786885246,.5,1,.9672131147540984,2023,1984,No,,39,South,country,G
Everybody Get Along,Justin Moore,2023,.017391304347826,.9565217391304348,.3,1.166666666666667,.982608695652174,2023,1984,No,,39,South,country,D
Get Rich Or Drunk Trying,Justin Moore,2023,.0149532710280373,.9626168224299064,.4,1.333333333333333,.9850467289719628,2023,1984,No,,39,South,country,D
Stray Dogs,Justin Moore,2023,.2344086021505376,.946236559139785,.5,.8333333333333334,.7655913978494624,2023,1984,No,,39,South,country,OTHER
Take Me Home Voice Memo,Kameron Marlowe,2023,.0142857142857142,.9642857142857144,.4,.6666666666666666,.9857142857142858,2023,1997,No,,26,South,country,D
Short Skirt Weather,Kane Brown,2019,.025,.9375,.2,.8333333333333334,.975,2023,1993,No,,30,Appalachia,country,A
Out Last Night,Kenny Chesney,2010,.2675675675675675,.9189189189189187,.6,1,.7324324324324325,2023,1968,Yes,1,55,Appalachia,country,OTHER
Take Her Home,Kenny Chesney,2023,.073469387755102,.8775510204081632,.6,.8333333333333334,.926530612244898,2023,1968,Yes,19,55,Appalachia,country,D
For The Good Times,Kenny Rogers,2015,.1727272727272727,.8409090909090909,.7,.6666666666666666,.8272727272727273,2023,1938,No,,85,South,country,D
Love Is A Drug,Kenny Rogers,2023,.0333333333333333,.9166666666666666,.5,1.166666666666667,.9666666666666668,2023,1938,No,,85,South,country,OTHER
Shine On Ruby Mountain,Kenny Rogers,2022,.1529411764705882,.9411764705882352,.6,1,.8470588235294118,2023,1938,No,,85,South,country,G
Tell Me That You Love Me,Kenny Rogers,2023,.109090909090909,.9220779220779221,.6,1.333333333333333,.8909090909090909,2023,1938,No,,85,South,country,G
Thats Love To Me,Kenny Rogers,2024,.2,.8260869565217391,1.2,.6666666666666666,.8,2023,1938,No,,85,South,country,F
Tulsa Turnaround,Kenny Rogers,2019,.4612903225806451,.7903225806451613,1.3,1,.5387096774193549,2023,1938,No,,85,South,country,OTHER
Honey I Lost My Job Today,LANCO,2023,.0244897959183673,.9387755102040816,.6,.6666666666666666,.9755102040816328,2023,,No,,,Unknown,country,G
Lasso,LANCO,2023,.021505376344086,.946236559139785,.5,1.333333333333333,.978494623655914,2023,,No,,,Unknown,country,B
Sound Of A Saturday Night,LANCO,2023,.0082474226804123,.979381443298969,.4,1,.9917525773195875,2023,,No,,,Unknown,country,G
Love You Back,Lady A (Lady Antebellum),2023,.4783783783783783,.9189189189189187,.6,1.166666666666667,.5216216216216216,2023,2006,No,,17,Appalachia,country,OTHER
I Would If I Could,Lainey Wilson,2023,.3548387096774194,.8629032258064516,1.7,.8333333333333334,.6451612903225806,2023,1992,No,,31,South,country,D
Mama Hes Crazy,Lainey Wilson,2023,.1764705882352941,.8823529411764706,.6,.8333333333333334,.8235294117647058,2023,1992,No,,31,South,country,A
A Walk In The Bar,Lauren Alaina,2023,.2959668803418803,.9551949786324788,.55,.8333333333333333,.7040331196581198,2023,1994,No,,29,South,country,F
Dont Judge A Woman,Lauren Alaina,2023,.0771084337349397,.9156626506024096,.7,1,.9228915662650604,2023,1994,No,,29,South,country,D
Hangovers,Lauren Alaina,2023,.018348623853211,.9541284403669724,.5,.6666666666666666,.981651376146789,2023,1994,No,,29,South,country,G
Just Wanna Know That You Love Me,Lauren Alaina,2023,.2122448979591837,.9285714285714286,.7,.8333333333333334,.7877551020408163,2023,1994,No,,29,South,country,OTHER
